warehouse_code,tenant_code,part,sloc,bin,kitqty,grn_number,qoh,mfgdt,expdt,carton_code,uomqty,projectrefno,part_desc
LBX,HSJ,QT156-C-46,OK,LBQ/SB/D-2-20-3,0,3.21334E+11,2,,,3132LBQ1113422,EA/1.00,,SEPATU WANITA PS045 TESTO TASSEL DETAIL SUEDE MOCCASINS PREMIUM IMPORT BLATEST SIZE 35
TVC,HSJ,QT156-C-47,OK,LBQ/SB/D-2-20-3,0,3.21334E+11,2,,,3132LBQ1113422,EA/1.00,,SEPATU WANITA PS045 TESTO TASSEL DETAIL SUEDE MOCCASINS PREMIUM IMPORT BLATEST SIZE 36
NEL,HSJ,QT156-C-48,OK,LBQ/SB/D-3-20-3,0,3.21334E+11,2,,,3132LBQ1113421,EA/1.00,,SEPATU WANITA PS045 TESTO TASSEL DETAIL SUEDE MOCCASINS PREMIUM IMPORT BLATEST SIZE 37
TVC,HOJ,QT156-C-49,OK,LBQ/SB/D-4-20-3,0,3.21334E+11,2,,,3132LBQ1113410,EA/1.00,,SEPATU WANITA PS045 TESTO TASSEL DETAIL SUEDE MOCCASINS PREMIUM IMPORT BLATEST SIZE 38
LBQ,QVS,QT156-C-40,OK,LBQ/SB/D-4-20-3,0,3.21334E+11,2,,,3132LBQ1113410,EA/1.00,,SEPATU WANITA PS045 TESTO TASSEL DETAIL SUEDE MOCCASINS PREMIUM IMPORT BLATEST SIZE 39
LPT,HOJ,QT156-C-51,OK,LBQ/SB/D-5-20-3,0,3.21334E+11,2,,,3132LBQ1113419,EA/1.00,,SEPATU WANITA PS045 TESTO TASSEL DETAIL SUEDE MOCCASINS PREMIUM IMPORT BLATEST SIZE 40
NEL,HCZ,QT156-U-46,OK,LBQ/SB/B-4-28-3,0,3.21334E+11,2,,,3132LBQ1113408,EA/1.00,,SEPATU WANITA PS045 TESTO TASSEL DETAIL SUEDE MOCCASINS PREMIUM IMPORT TAUPE SIZE 35
LPT,FML,QT156-U-47,OK,LBQ/SB/B-4-28-3,0,3.21334E+11,2,,,3132LBQ1113408,EA/1.00,,SEPATU WANITA PS045 TESTO TASSEL DETAIL SUEDE MOCCASINS PREMIUM IMPORT TAUPE SIZE 36
LQE,CQJ-B3,QT156-U-48,OK,LBQ/SB/B-4-28-3,0,3.21334E+11,2,,,3132LBQ1113408,EA/1.00,,SEPATU WANITA PS045 TESTO TASSEL DETAIL SUEDE MOCCASINS PREMIUM IMPORT TAUPE SIZE 37
NEL,HNV,TQ13-Z-46,OK,LBQ/SB/C-2-8-5,0,3.21334E+11,2,,,3132LBQ1113815,EA/1.00,,SANDAL WANITA SP02 PREMIUM IMPORT SAPPUN YELLOW SIZE 35
NEL,QVS,TQ13-Z-47,OK,LBQ/SB/C-2-8-5,0,3.21334E+11,2,,,3132LBQ1113815,EA/1.00,,SANDAL WANITA SP02 PREMIUM IMPORT SAPPUN YELLOW SIZE 36
LPT,HCZ,TQ13-Z-48,OK,LBQ/SB/C-4-8-5,0,3.21334E+11,2,,,3132LBQ1113817,EA/1.00,,SANDAL WANITA SP02 PREMIUM IMPORT SAPPUN YELLOW SIZE 37
LBX,HUD,TQ13-Z-49,OK,LBQ/SB/C-3-8-5,0,3.21334E+11,2,,,3132LBQ1113816,EA/1.00,,SANDAL WANITA SP02 PREMIUM IMPORT SAPPUN YELLOW SIZE 38
LQE,GDP,TQ13-Z-40,OK,LBQ/SB/C-3-8-5,0,3.21334E+11,2,,,3132LBQ1113816,EA/1.00,,SANDAL WANITA SP02 PREMIUM IMPORT SAPPUN YELLOW SIZE 39
LBX,SMN,TQ13-Z-51,OK,LBQ/SB/C-4-8-5,0,3.21334E+11,2,,,3132LBQ1113817,EA/1.00,,SANDAL WANITA SP02 PREMIUM IMPORT SAPPUN YELLOW SIZE 40
LBQ,NUT,aT243-C-46,OK,LBQ/SB/C-3-6-6,0,3.21334E+11,3,,,3132LBQ1113837,EA/1.00,,SEPATU ZS132 ZR MESH BALLET FLATS BLATEST SIZE 35
LBX,QVS,aT243-C-47,OK,LBQ/SB/C-3-6-6,0,3.21334E+11,5,,,3132LBQ1113837,EA/1.00,,SEPATU ZS132 ZR MESH BALLET FLATS BLATEST SIZE 36
TVCC,FML,aT243-C-48,OK,LBQ/SB/C-5-22-4,0,3.21334E+11,3,,,3132LBQ1113796,EA/1.00,,SEPATU ZS132 ZR MESH BALLET FLATS BLATEST SIZE 37
LQE,HNV,aT243-C-49,OK,LBQ/SB/C-4-22-4,0,3.21334E+11,5,,,3132LBQ1113701,EA/1.00,,SEPATU ZS132 ZR MESH BALLET FLATS BLATEST SIZE 38
LPT,HUD,aT243-C-40,OK,LBQ/SB/C-4-22-4,0,3.21334E+11,1,,,3131LBQ1112060,EA/1.00,,SEPATU ZS132 ZR MESH BALLET FLATS BLATEST SIZE 39
LBQ,HNV,aT243-C-40,OK,LBQ/SB/C-4-22-4,0,3.21334E+11,4,,,3132LBQ1113701,EA/1.00,,SEPATU ZS132 ZR MESH BALLET FLATS BLATEST SIZE 39
LQE,SFF,aT243-C-51,OK,LBQ/SB/C-5-21-3,0,3.21334E+11,2,,,3132LBQ1113882,EA/1.00,,SEPATU ZS132 ZR MESH BALLET FLATS BLATEST SIZE 40
LBQ,SMN,ET10-C-46,OK,LBQ/SB/C-4-5-6,0,3.21334E+11,1,,,3131LBQ1111459,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT BLATEST SIZE 35
LQE,MNC,ET10-C-46,OK,LBQ/SB/C-5-5-6,0,3.21334E+11,1,,,3131LBQ1111450,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT BLATEST SIZE 35
TVC,SMN,ET10-C-47,OK,LBQ/SB/C-4-5-6,0,3.21334E+11,2,,,3131LBQ1111459,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT BLATEST SIZE 36
TVC,HSJ,ET10-C-48,OK,LBQ/SB/C-4-5-6,0,3.21334E+11,2,,,3131LBQ1111459,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT BLATEST SIZE 37
TVC,POE,ET10-C-49,OK,LBQ/SB/C-4-5-6,0,3.21334E+11,2,,,3131LBQ1111459,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT BLATEST SIZE 38
LBX,HCZ,ET10-C-40,OK,LBQ/SB/C-4-5-6,0,3.21334E+11,2,,,3131LBQ1111459,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT BLATEST SIZE 39
LBX,SMN,ET10-C-51,OK,LBQ/SB/C-3-20-3,0,3.21334E+11,2,,,3132LBQ1113467,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT BLATEST SIZE 40
LPT,MNC,ET10-H-46,OK,LBQ/SB/D-2-20-5,0,3.21334E+11,2,,,3132LBQ1113412,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT GOLD SIZE 35
LBQ,HNV,ET10-H-47,OK,LBQ/SB/D-2-20-5,0,3.21334E+11,2,,,3132LBQ1113412,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT GOLD SIZE 36
LBX,GDP,ET10-H-48,OK,LBQ/SB/D-2-20-5,0,3.21334E+11,2,,,3132LBQ1113412,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT GOLD SIZE 37
LPT,NUT,ET121-C-49,OK,LBQ/SB/C-2-27-4,0,3.21334E+11,2,,,3132LBQ1113453,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT BLATEST SIZE 38
TVCC,NUT,ET121-C-40,OK,LBQ/SB/C-3-27-4,0,3.21334E+11,2,,,3132LBQ1113454,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT BLATEST SIZE 39
LPT,QVS,ET121-C-51,OK,LBQ/SB/C-3-5-6,0,3.21334E+11,2,,,3131LBQ1111458,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT BLATEST SIZE 40
TVC,SFF,ET121-OE-46,OK,LBQ/SB/C-5-20-3,0,3.21334E+11,2,,,3132LBQ1113465,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT NUDE SIZE 35
NEL,SFF,ET121-OE-47,OK,LBQ/SB/C-5-20-3,0,3.21334E+11,2,,,3132LBQ1113465,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT NUDE SIZE 36
TVC,FML,ET121-OE-48,OK,LBQ/SB/C-5-28-2,0,3.21334E+11,2,,,3132LBQ1113514,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT NUDE SIZE 37
TVCC,FHT,ET121-OE-49,OK,LBQ/SB/C-5-28-2,0,3.21334E+11,2,,,3132LBQ1113514,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT NUDE SIZE 38
TVC,FHT,ET121-OE-40,OK,LBQ/SB/C-2-9-4,0,3.21334E+11,2,,,3132LBQ1113716,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT NUDE SIZE 39
LPT,NUT,ET121-OE-51,OK,LBQ/SB/C-5-28-2,0,3.21334E+11,2,,,3132LBQ1113514,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT NUDE SIZE 40
LPT,HSJ,ET121-CF-46,OK,LBQ/SB/C-2-5-6,0,3.21334E+11,2,,,3131LBQ1111457,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT BEIGE SIZE 35
TVC,QVS,ET121-CF-47,OK,LBQ/SB/C-2-5-6,0,3.21334E+11,2,,,3131LBQ1111457,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT BEIGE SIZE 36
LQE,HCZ,ET121-CF-48,OK,LBQ/SB/C-3-5-6,0,3.21334E+11,2,,,3131LBQ1111458,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT BEIGE SIZE 37
LQE,NUT,ET121-CF-49,OK,LBQ/SB/C-3-5-6,0,3.21334E+11,1,,,3131LBQ1111458,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT BEIGE SIZE 38
NEL,HCZ,ET121-CF-40,OK,LBQ/SB/C-2-5-6,0,3.21334E+11,2,,,3131LBQ1111457,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT BEIGE SIZE 39
LBQ,FHT,ET121-CF-51,OK,LBQ/SB/C-2-5-6,0,3.21334E+11,2,,,3131LBQ1111457,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT BEIGE SIZE 40
LBX,GDP,ET121-H-46,OK,LBQ/SB/C-3-20-3,0,3.21334E+11,2,,,3132LBQ1113467,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT GREEN SIZE 35
LPT,HUD,ET121-H-47,OK,LBQ/SB/C-4-20-3,0,3.21334E+11,2,,,3132LBQ1113466,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT GREEN SIZE 36
LQE,FML,ET121-H-48,OK,LBQ/SB/C-4-20-3,0,3.21334E+11,2,,,3132LBQ1113466,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT GREEN SIZE 37
TVCC,HNV,ET121-H-49,OK,LBQ/SB/C-5-20-3,0,3.21334E+11,2,,,3132LBQ1113465,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT GREEN SIZE 38
TVCC,SMN,ET121-H-40,OK,LBQ/SB/C-5-20-3,0,3.21334E+11,2,,,3132LBQ1113465,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT GREEN SIZE 39
TVC,FML,ET121-H-51,OK,LBQ/SB/C-3-20-3,0,3.21334E+11,2,,,3132LBQ1113467,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT GREEN SIZE 40
LBX,HSJ,ET121-X-46,OK,LBQ/SB/C-3-20-3,0,3.21334E+11,2,,,3132LBQ1113467,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT WHITE SIZE 35
TVC,NUT,ET121-X-47,OK,LBQ/SB/C-4-20-3,0,3.21334E+11,2,,,3132LBQ1113466,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT WHITE SIZE 36
LBQ,FML,ET121-X-48,OK,LBQ/SB/C-4-20-3,0,3.21334E+11,2,,,3132LBQ1113466,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT WHITE SIZE 37
NEL,HCZ,ET121-X-49,OK,LBQ/SB/C-3-5-6,0,3.21334E+11,2,,,3131LBQ1111458,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT WHITE SIZE 38
TVC,HSJ,ET121-X-40,OK,LBQ/SB/C-2-5-6,0,3.21334E+11,1,,,3131LBQ1111457,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT WHITE SIZE 39
TVC,SFF,ET121-X-40,OK,LBQ/SB/C-3-5-6,0,3.21334E+11,1,,,3131LBQ1111458,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT WHITE SIZE 39
LQE,GDP,ET121-X-51,OK,LBQ/SB/C-3-5-6,0,3.21334E+11,1,,,3131LBQ1111458,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT WHITE SIZE 40
TVCC,MNC,ET121-X-51,OK,LBQ/SB/C-2-5-6,0,3.21334E+11,1,,,3131LBQ1111457,EA/1.00,,SANDAL WANITA DS010 PREMIUM IMPORT WHITE SIZE 40
TVC,SMN,aT423-C-46,OK,LBQ/SB/C-2-22-3,0,3.21334E+11,2,,,3132LBQ1113860,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT BLATEST SIZE 35
TVCC,QVS,aT423-C-47,OK,LBQ/SB/C-2-22-3,0,3.21334E+11,2,,,3132LBQ1113860,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT BLATEST SIZE 36
NEL,HCZ,aT423-C-48,OK,LBQ/SB/C-2-22-3,0,3.21334E+11,2,,,3132LBQ1113860,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT BLATEST SIZE 37
LBQ,HCZ,aT423-C-49,OK,LBQ/SB/C-2-22-3,0,3.21334E+11,2,,,3132LBQ1113860,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT BLATEST SIZE 38
LBQ,HNV,aT423-C-40,OK,LBQ/SB/C-3-22-3,0,3.21334E+11,2,,,3132LBQ1113871,EA/1.00,,SANDAL WANITA ZS312 PREMIUM IMPORT BLATEST SIZE 39
LPT,GDP,DLT488-PX-51,OK,LBQ/SB/C-2-22-5,0,3.21334E+11,2,,,3132LBQ1113795,EA/1.00,,SEPATU WANITA TESTS377 CNK FLAT SHOES PREMIUM IMPORT OFF WHITE SIZE 40
LBX,GDP,DLT488-CV-46,OK,LBQ/SB/C-3-28-6,0,3.21334E+11,2,,,3132LBQ1113512,EA/1.00,,SEPATU WANITA TESTS377 CNK FLAT SHOES PREMIUM IMPORT BURGUNDY SIZE 35
LPT,HSJ,DLT488-CV-47,OK,LBQ/SB/C-3-28-6,0,3.21334E+11,2,,,3132LBQ1113512,EA/1.00,,SEPATU WANITA TESTS377 CNK FLAT SHOES PREMIUM IMPORT BURGUNDY SIZE 36
NEL,FHT,DLT488-CV-48,OK,LBQ/SB/C-3-28-6,0,3.21334E+11,2,,,3132LBQ1113512,EA/1.00,,SEPATU WANITA TESTS377 CNK FLAT SHOES PREMIUM IMPORT BURGUNDY SIZE 37
TVC,NUT,DLT488-CV-49,OK,LBQ/SB/C-4-28-6,0,3.21334E+11,2,,,3132LBQ1113513,EA/1.00,,SEPATU WANITA TESTS377 CNK FLAT SHOES PREMIUM IMPORT BURGUNDY SIZE 38
LPT,FHT,DLT488-CV-40,OK,LBQ/SB/C-4-28-6,0,3.21334E+11,2,,,3132LBQ1113513,EA/1.00,,SEPATU WANITA TESTS377 CNK FLAT SHOES PREMIUM IMPORT BURGUNDY SIZE 39
TVCC,HCZ,DLT488-CV-51,OK,LBQ/SB/C-5-28-6,0,3.21334E+11,2,,,3132LBQ1113515,EA/1.00,,SEPATU WANITA TESTS377 CNK FLAT SHOES PREMIUM IMPORT BURGUNDY SIZE 40
TVC,CQJ-B3,QT152-CF-46,OK,LBQ/SB/C-2-25-3,0,3.21334E+11,2,,,3132LBQ1113736,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BEIGE SIZE 35
NEL,HOJ,QT152-CF-47,OK,LBQ/SB/C-2-25-3,0,3.21334E+11,2,,,3132LBQ1113736,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BEIGE SIZE 36
LQE,HUD,QT152-CF-48,OK,LBQ/SB/C-3-25-3,0,3.21334E+11,2,,,3132LBQ1113737,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BEIGE SIZE 37
LPT,CQJ-B3,QT152-CF-49,OK,LBQ/SB/C-3-25-3,0,3.21334E+11,2,,,3132LBQ1113737,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BEIGE SIZE 38
TVC,GDP,QT152-CF-40,OK,LBQ/SB/C-5-24-4,0,3.21334E+11,2,,,3132LBQ1113776,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BEIGE SIZE 39
LQE,CQJ-B3,QT152-CF-51,OK,LBQ/SB/C-5-24-4,0,3.21334E+11,2,,,3132LBQ1113776,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BEIGE SIZE 40
TVCC,HUD,QT152-C-46,OK,LBQ/SB/C-2-23-5,0,3.21334E+11,2,,,3132LBQ1113762,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BLATEST SIZE 35
LPT,FML,QT152-C-47,OK,LBQ/SB/C-2-23-5,0,3.21334E+11,2,,,3132LBQ1113762,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BLATEST SIZE 36
TVC,NUT,QT152-C-49,OK,LBQ/SB/C-5-0-4,0,3.21334E+11,2,,,3132LBQ1113110,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BLATEST SIZE 38
LBX,HUD,QT152-C-40,OK,LBQ/SB/C-3-23-5,0,3.21334E+11,2,,,3132LBQ1113763,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BLATEST SIZE 39
LBX,SFF,QT152-C-51,OK,LBQ/SB/C-3-23-5,0,3.21334E+11,2,,,3132LBQ1113763,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BLATEST SIZE 40
LPT,HNV,QT152-CV-46,OK,LBQ/SB/C-2-25-3,0,3.21334E+11,2,,,3132LBQ1113736,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BURGUNDY SIZE 35
LQE,SMN,QT152-CV-47,OK,LBQ/SB/C-2-25-3,0,3.21334E+11,1,,,3132LBQ1113736,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BURGUNDY SIZE 36
LBX,HCZ,QT152-CV-49,OK,LBQ/SB/C-3-25-3,0,3.21334E+11,1,,,3132LBQ1113737,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BURGUNDY SIZE 38
LBX,SMN,QT152-CV-40,OK,LBQ/SB/C-5-24-4,0,3.21334E+11,1,,,3132LBQ1113776,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BURGUNDY SIZE 39
LBX,HNV,QT152-CV-40,OK,LBQ/SB/C-3-28-3,0,3.21416E+11,1,,,3131LBQ1112670,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BURGUNDY SIZE 39
LBQ,FHT,QT152-CV-51,OK,LBQ/SB/C-5-24-4,0,3.21334E+11,2,,,3132LBQ1113776,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT BURGUNDY SIZE 40
TVCC,HCZ,QT152-Q-46,OK,LBQ/SB/C-2-23-5,0,3.21334E+11,1,,,3132LBQ1113762,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT PINK SIZE 35
TVC,MNC,QT152-Q-47,OK,LBQ/SB/C-2-23-5,0,3.21334E+11,2,,,3132LBQ1113762,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT PINK SIZE 36
LBX,HOJ,UCT12-CF-46,OK,LBQ/SB/C-3-20-6,0,3.21334E+11,2,,,3132LBQ1113492,EA/1.00,,SEPATU WANITA FLATS TBS01 PREMIUM IMPORT BEIGE SIZE 35
LBQ,HUD,UCT12-CF-47,OK,LBQ/SB/C-3-20-6,0,3.21334E+11,1,,,3132LBQ1113492,EA/1.00,,SEPATU WANITA FLATS TBS01 PREMIUM IMPORT BEIGE SIZE 36
NEL,HUD,UCT12-CF-48,OK,LBQ/SB/C-4-20-6,0,3.21334E+11,1,,,3132LBQ1113401,EA/1.00,,SEPATU WANITA FLATS TBS01 PREMIUM IMPORT BEIGE SIZE 37
TVC,CQJ-B3,UCT12-CF-49,OK,LBQ/SB/C-4-20-6,0,3.21334E+11,2,,,3132LBQ1113401,EA/1.00,,SEPATU WANITA FLATS TBS01 PREMIUM IMPORT BEIGE SIZE 38
LQE,HUD,UCT12-CF-40,OK,LBQ/SB/C-5-20-6,0,3.21334E+11,2,,,3132LBQ1113424,EA/1.00,,SEPATU WANITA FLATS TBS01 PREMIUM IMPORT BEIGE SIZE 39
LPT,FML,UCT12-CF-51,OK,LBQ/SB/C-5-20-6,0,3.21334E+11,2,,,3132LBQ1113424,EA/1.00,,SEPATU WANITA FLATS TBS01 PREMIUM IMPORT BEIGE SIZE 40
LBX,NUT,UCT12-CS-46,OK,LBQ/SB/C-3-20-6,0,3.21334E+11,2,,,3132LBQ1113402,EA/1.00,,SEPATU WANITA FLATS TBS01 PREMIUM IMPORT BROWN SIZE 35
NEL,NUT,UCT12-CS-47,OK,LBQ/SB/C-3-20-6,0,3.21334E+11,2,,,3132LBQ1113492,EA/1.00,,SEPATU WANITA FLATS TBS01 PREMIUM IMPORT BROWN SIZE 36
NEL,POE,UCT12-CS-48,OK,LBQ/SB/C-4-20-6,0,3.21334E+11,1,,,3132LBQ1113491,EA/1.00,,SEPATU WANITA FLATS TBS01 PREMIUM IMPORT BROWN SIZE 37
LPT,POE,UCT12-CS-40,OK,LBQ/SB/C-5-20-6,0,3.21334E+11,1,,,3132LBQ1113424,EA/1.00,,SEPATU WANITA FLATS TBS01 PREMIUM IMPORT BROWN SIZE 39
LPT,HSJ,QT163-C-46,OK,LBQ/SB/C-2-6-2,0,3.21334E+11,2,,,3131LBQ1111470,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO BLATEST SIZE 35
TVC,NUT,QT163-C-47,OK,LBQ/SB/C-2-6-2,0,3.21334E+11,2,,,3131LBQ1111470,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO BLATEST SIZE 36
LBX,HCZ,QT163-C-48,OK,LBQ/SB/C-2-6-2,0,3.21334E+11,2,,,3131LBQ1111470,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO BLATEST SIZE 37
TVC,FML,QT163-C-49,OK,LBQ/SB/C-2-6-2,0,3.21334E+11,2,,,3131LBQ1111470,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO BLATEST SIZE 38
NEL,HOJ,QT163-C-40,OK,LBQ/SB/C-3-6-2,0,3.21334E+11,2,,,3131LBQ1111479,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO BLATEST SIZE 39
LQE,SFF,QT163-C-51,OK,LBQ/SB/C-3-6-2,0,3.21334E+11,2,,,3131LBQ1111479,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO BLATEST SIZE 40
TVC,HNV,QT163-X-46,OK,LBQ/SB/D-2-20-3,0,3.21334E+11,2,,,3132LBQ1113422,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO WHITE SIZE 35
NEL,FHT,QT163-X-47,OK,LBQ/SB/D-2-20-3,0,3.21334E+11,2,,,3132LBQ1113422,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO WHITE SIZE 36
LPT,POE,QT163-X-48,OK,LBQ/SB/D-3-20-3,0,3.21334E+11,2,,,3132LBQ1113421,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO WHITE SIZE 37
TVCC,NUT,QT163-X-49,OK,LBQ/SB/D-4-20-3,0,3.21334E+11,2,,,3132LBQ1113410,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO WHITE SIZE 38
LBQ,HSJ,QT163-X-40,OK,LBQ/SB/D-4-20-3,0,3.21334E+11,2,,,3132LBQ1113410,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO WHITE SIZE 39
LBX,HUD,QT163-X-51,OK,LBQ/SB/D-5-20-3,0,3.21334E+11,2,,,3132LBQ1113419,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO WHITE SIZE 40
LBX,HCZ,QT163-Z-46,OK,LBQ/SB/C-2-8-3,0,3.21334E+11,2,,,3132LBQ1113828,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO YELLOW SIZE 35
LPT,QVS,QT163-Z-47,OK,LBQ/SB/C-2-8-3,0,3.21334E+11,2,,,3132LBQ1113828,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO YELLOW SIZE 36
TVCC,HSJ,QT163-Z-48,OK,LBQ/SB/C-2-8-3,0,3.21334E+11,2,,,3132LBQ1113828,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO YELLOW SIZE 37
TVC,SMN,QT163-Z-49,OK,LBQ/SB/C-3-8-3,0,3.21334E+11,2,,,3132LBQ1113827,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO YELLOW SIZE 38
TVCC,QVS,QT163-Z-40,OK,LBQ/SB/C-4-8-4,0,3.21334E+11,2,,,3132LBQ1113821,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO YELLOW SIZE 39
LPT,FML,QT163-Z-51,OK,LBQ/SB/C-4-8-3,0,3.21334E+11,2,,,3132LBQ1113826,EA/1.00,,SANDAL WANITA PS052 PREMIUM IMPORT PEDRO YELLOW SIZE 40
LBX,CQJ-B3,aT380-M-46,OK,LBQ/SB/C-2-21-6,0,3.21334E+11,5,,,3132LBQ1113862,EA/1.00,,SEPATU WANITA ZS279 ZR MESH KITTEN HEEL SHOES PREMIUM IMPORT LILAC SIZE 35
TVCC,HSJ,aT380-M-47,OK,LBQ/SB/C-3-21-6,0,3.21334E+11,5,,,3132LBQ1113863,EA/1.00,,SEPATU WANITA ZS279 ZR MESH KITTEN HEEL SHOES PREMIUM IMPORT LILAC SIZE 36
NEL,MNC,aT380-M-48,OK,LBQ/SB/C-4-21-6,0,3.21334E+11,5,,,3132LBQ1113864,EA/1.00,,SEPATU WANITA ZS279 ZR MESH KITTEN HEEL SHOES PREMIUM IMPORT LILAC SIZE 37
